20100415,355.58
20100416,361.25
20100419,359.96
20100420,351.65
20100421,350.3
20100422,352.24
20100423,352.71
20100426,345.0
20100427,354.11
20100428,348.22
20100429,349.25
20100430,347.12
20100503,347.85
20100504,345.54
20100505,350.96
20100506,348.39
20100507,350.59
20100510,348.77
20100511,353.75
20100512,355.68
20100513,358.23
20100514,357.79
20100517,361.58
20100518,361.78
20100519,365.19
20100520,367.86
20100521,370.86
20100524,368.66
20100525,362.89
20100526,362.58
20100527,369.74
20100528,372.47
20100531,374.21
20100601,376.42
20100602,375.16
20100603,369.25
20100604,366.37
20100607,367.98
20100608,371.89
20100609,371.91
20100610,368.63
20100611,368.03
20100614,364.34
20100615,359.81
20100616,362.57
20100617,361.07
20100618,361.92
20100621,362.31
20100622,356.53
20100623,356.3
20100624,355.78
20100625,357.93
20100628,356.75
20100629,354.22
20100630,354.99
20100701,354.9
20100702,356.38
20100705,355.31
20100706,355.69
20100707,353.82
20100708,346.29
20100709,349.96
20100712,349.75
20100713,348.88
20100714,350.9
20100715,349.21
20100716,341.06
20100719,341.63
20100720,341.29
20100721,327.68
20100722,324.22
20100723,328.85
20100726,328.4
20100727,319.4
20100728,309.36
20100729,307.47
20100730,309.58
20100802,308.59
20100803,303.1
20100804,303.29
20100805,303.81
20100806,293.97
20100809,290.88
20100810,313.77
20100811,318.04
20100812,315.14
20100813,318.83
20100816,320.34
20100817,319.86
20100818,321.24
20100819,318.63
20100820,319.03
20100823,322.86
20100824,333.56
20100825,334.27
20100826,340.9
20100827,338.65
20100830,340.21
20100831,340.08
20100901,341.73
20100902,346.03
20100903,347.66
20100906,352.09
20100907,350.56
20100908,350.19
20100909,351.04
20100910,352.36
20100913,352.59
20100914,346.0
20100915,343.68
20100916,342.69
20100917,341.09
20100920,343.96
20100921,349.02
20100922,348.89
20100923,350.92
20100924,354.87
20100927,350.33
20100928,351.67
20100929,353.38
20100930,347.65
20101001,348.17
20101004,350.37
20101005,350.71
20101006,352.33
