09:03,16.265
09:08,16.305
09:13,16.355
09:18,16.365
09:19,16.36
09:24,16.30
09:28,16.28
09:33,16.265
09:38,16.26
09:43,16.25
09:48,16.255
09:53,16.24
09:58,16.23
10:03,16.265
10:08,16.285
10:13,16.295
10:18,16.275
10:23,16.30
10:28,16.315
10:33,16.31
10:38,16.30
10:43,16.325
10:48,16.305
10:53,16.29
10:58,16.30
11:03,16.295
11:08,16.295
11:13,16.295
11:18,16.285
11:23,16.28
11:28,16.285
11:33,16.28
11:38,16.295
11:43,16.30
11:48,16.285
11:53,16.28
11:58,16.275
12:03,16.285
12:08,16.295
12:13,16.28
12:18,16.28
12:23,16.30
12:28,16.305
12:33,16.295
12:38,16.285
12:43,16.285
12:48,16.275
12:53,16.28
12:58,16.305
13:04,16.325
13:08,16.33
13:13,16.325
13:23,16.34
13:28,16.345
13:33,16.35
13:38,16.35
13:43,16.35
13:48,16.355
13:53,16.36
13:58,16.345
14:03,16.36
14:08,16.34
14:13,16.335
14:18,16.305
14:23,16.31
14:28,16.31
14:33,16.31
14:38,16.31
14:43,16.31
14:48,16.30
14:54,16.315
14:58,16.305
15:03,16.32
15:08,16.31
15:13,16.305
15:19,16.305
15:24,16.315
15:29,16.345
15:33,16.30
15:38,16.285
15:44,16.27
15:48,16.27
15:53,16.245
15:58,16.275
16:03,16.275
16:08,16.29
16:13,16.285
16:19,16.29
16:23,16.27
16:28,16.27
16:33,16.27
16:38,16.275
16:43,16.26
16:48,16.26
16:53,16.255
16:58,16.245
17:03,16.245
17:08,16.24
17:13,16.23
17:18,16.24
17:23,16.245
17:28,16.255
17:29,16.27
17:35,16.275
