09:03,3.34
09:08,3.338
09:13,3.341
09:18,3.349
09:19,3.345
09:23,3.35
09:28,3.356
09:33,3.353
09:38,3.343
09:43,3.349
09:48,3.345
09:53,3.348
09:58,3.354
10:03,3.355
10:08,3.353
10:13,3.35
10:18,3.353
10:23,3.356
10:28,3.362
10:33,3.364
10:38,3.362
10:43,3.359
10:48,3.368
10:53,3.368
10:58,3.371
11:03,3.372
11:08,3.374
11:13,3.371
11:18,3.375
11:23,3.374
11:28,3.378
11:34,3.375
11:38,3.379
11:43,3.374
11:49,3.379
11:53,3.382
11:58,3.378
12:03,3.377
12:09,3.377
12:13,3.377
12:18,3.385
12:24,3.388
12:29,3.389
12:33,3.387
12:38,3.392
12:43,3.392
12:48,3.391
12:53,3.386
12:58,3.385
13:03,3.387
13:08,3.393
13:13,3.393
13:18,3.388
13:23,3.39
13:28,3.389
13:33,3.393
13:38,3.391
13:43,3.388
13:48,3.392
13:53,3.395
13:58,3.399
14:03,3.397
14:08,3.398
14:13,3.398
14:18,3.399
14:23,3.401
14:28,3.40
14:33,3.394
14:38,3.398
14:43,3.399
14:48,3.40
14:53,3.401
14:58,3.404
15:03,3.404
15:08,3.395
15:13,3.392
15:18,3.394
15:23,3.391
15:28,3.393
15:33,3.398
15:38,3.398
15:43,3.40
15:48,3.397
15:53,3.402
15:59,3.40
16:03,3.402
16:08,3.402
16:14,3.403
16:18,3.406
16:23,3.401
16:28,3.40
16:33,3.397
16:38,3.397
16:43,3.401
16:48,3.404
16:53,3.407
16:58,3.408
17:03,3.405
17:08,3.40
17:13,3.399
17:18,3.403
17:23,3.40
17:28,3.404
17:29,3.402
17:35,3.405
