09:03,8.397
09:08,8.395
09:14,8.308
09:18,8.357
09:19,8.37
09:23,8.386
09:28,8.40
09:33,8.396
09:38,8.375
09:44,8.32
09:48,8.33
09:53,8.334
09:58,8.337
10:03,8.349
10:08,8.347
10:13,8.363
10:18,8.36
10:23,8.359
10:28,8.35
10:33,8.364
10:39,8.369
10:43,8.358
10:48,8.354
10:53,8.33
10:58,8.34
11:04,8.33
11:09,8.325
11:13,8.341
11:18,8.353
11:23,8.374
11:28,8.384
11:33,8.397
11:38,8.403
11:43,8.405
11:48,8.421
11:54,8.45
11:58,8.47
12:04,8.457
12:08,8.463
12:13,8.47
12:18,8.47
12:23,8.42
12:28,8.418
12:33,8.418
12:38,8.443
12:44,8.447
12:48,8.45
12:53,8.455
12:58,8.481
13:03,8.481
13:08,8.471
13:13,8.455
13:18,8.442
13:23,8.438
13:28,8.443
13:33,8.443
13:38,8.455
13:43,8.459
13:48,8.461
13:53,8.45
13:59,8.455
14:03,8.447
14:08,8.45
14:13,8.448
14:18,8.439
14:23,8.447
14:28,8.439
14:33,8.435
14:38,8.438
14:43,8.451
14:48,8.444
14:53,8.45
14:58,8.445
15:03,8.446
15:08,8.432
15:14,8.438
15:18,8.446
15:23,8.45
15:28,8.44
15:33,8.454
15:38,8.45
15:43,8.447
15:48,8.451
15:53,8.45
15:59,8.452
16:03,8.445
16:08,8.448
16:13,8.45
16:18,8.463
16:23,8.46
16:29,8.467
16:33,8.463
16:38,8.455
16:43,8.459
16:48,8.455
16:53,8.451
16:59,8.468
17:03,8.468
17:08,8.465
17:13,8.468
17:18,8.466
17:23,8.478
17:29,8.478
17:32,8.484
17:35,8.475
